date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
22/12/2020,Los Angeles,County,10257557,18998,712286,183,10422,135237,10896487,22888,871567,11802,635931,95,9013,139368
23/12/2020,Los Angeles,County,10257557,17186,729472,188,10610,131139,11027626,22702,894269,16027,651958,133,9146,138210
24/12/2020,Los Angeles,County,10257557,8988,738460,219,10829,52953,11080579,9185,903454,12882,664840,142,9288,131326
25/12/2020,Los Angeles,County,10257557,4143,742603,203,11032,10282,11090861,2662,906116,760,665600,4,9292,175750
26/12/2020,Los Angeles,County,10257557,13610,756213,248,11280,73524,11164385,17934,924050,28549,694149,132,9424,178891
27/12/2020,Los Angeles,County,10257557,8502,764715,260,11540,39700,11204085,8347,932397,13111,707260,52,9476,147100
28/12/2020,Los Angeles,County,10257557,21395,786110,238,11778,135298,11339383,25128,957525,13439,720699,68,9544,123181
29/12/2020,Los Angeles,County,10257557,22263,808373,197,11975,137928,11477311,29005,986530,11208,731907,242,9786,114142
30/12/2020,Los Angeles,County,10257557,20124,828497,242,12217,132177,11609488,26330,1012860,10000,741907,260,10046,107766
31/12/2020,Los Angeles,County,10257557,10830,839327,276,12493,64576,11674064,11761,1024621,13937,755844,274,10320,94642
01/01/2021,Los Angeles,County,10257557,5274,844601,278,12771,16030,11690094,3465,1028086,19734,775578,195,10515,141973
02/01/2021,Los Angeles,County,10257557,14122,858723,255,13026,79328,11769422,18237,1046323,16314,791892,118,10633,189690
03/01/2021,Los Angeles,County,10257557,8269,866992,276,13302,42111,11811533,8056,1054379,276,792168,0,10633,152252
04/01/2021,Los Angeles,County,10257557,21899,888891,297,13599,157725,11969258,26909,1081288,20854,813022,157,10790,106999
05/01/2021,Los Angeles,County,10257557,20012,908903,282,13881,147411,12116669,25954,1107242,10761,823783,238,11028,99260
06/01/2021,Los Angeles,County,10257557,18662,927565,305,14186,142267,12258936,23862,1131104,11269,835052,257,11285,98460
07/01/2021,Los Angeles,County,10257557,15888,943453,281,14467,139084,12398020,21353,1152457,18135,853187,195,11480,117438
08/01/2021,Los Angeles,County,10257557,14859,958312,292,14759,129539,12527559,20917,1173374,18001,871188,316,11796,140148
09/01/2021,Los Angeles,County,10257557,10757,969069,305,15064,81406,12608965,15204,1188578,16761,887949,215,12011,221008
10/01/2021,Los Angeles,County,10257557,5525,974594,303,15367,39134,12648099,5990,1194568,13834,901783,159,12170,168816
11/01/2021,Los Angeles,County,10257557,14533,989127,298,15665,148198,12796297,19419,1213987,12651,914434,134,12304,171796
12/01/2021,Los Angeles,County,10257557,13149,1002276,292,15957,124315,12920612,17161,1231148,11861,926295,306,12610,167718
13/01/2021,Los Angeles,County,10257557,11617,1013893,261,16218,123187,13043799,16342,1247490,11690,937985,263,12873,141644
14/01/2021,Los Angeles,County,10257557,10731,1024624,282,16500,124586,13168385,16173,1263663,16667,954652,274,13147,149868
15/01/2021,Los Angeles,County,10257557,9981,1034605,300,16800,114364,13282749,15018,1278681,14327,968979,257,13404,164892
16/01/2021,Los Angeles,County,10257557,7015,1041620,251,17051,63649,13346398,10725,1289406,13705,982684,250,13654,217959
17/01/2021,Los Angeles,County,10257557,4064,1045684,266,17317,37192,13383590,4945,1294351,10344,993028,87,13741,217131
18/01/2021,Los Angeles,County,10257557,6595,1052279,250,17567,88111,13471701,8344,1302695,9586,1002614,87,13828,188829
19/01/2021,Los Angeles,County,10257557,9478,1061757,217,17784,129431,13601132,14320,1317015,7761,1010375,186,14014,134207
20/01/2021,Los Angeles,County,10257557,8642,1070399,244,18028,116360,13717492,12922,1329937,5233,1015608,285,14299,116769
21/01/2021,Los Angeles,County,10257557,7467,1077866,221,18249,110830,13828322,11851,1341788,7447,1023055,238,14537,112652
22/01/2021,Los Angeles,County,10257557,6631,1084497,221,18470,102912,13931234,11176,1352964,8122,1031177,240,14777,121736
23/01/2021,Los Angeles,County,10257557,4432,1088929,205,18675,47581,13978815,6909,1359873,9784,1040961,257,15034,168248
24/01/2021,Los Angeles,County,10257557,3198,1092127,167,18842,31806,14010621,4302,1364175,7796,1048757,85,15119,216552
25/01/2021,Los Angeles,County,10257557,6361,1098488,238,19080,109377,14119998,9485,1373660,6424,1055181,44,15163,184240
26/01/2021,Los Angeles,County,10257557,5926,1104414,188,19268,97716,14217714,8929,1382589,5311,1060492,295,15458,66548
27/01/2021,Los Angeles,County,10257557,5247,1109661,166,19434,93924,14311638,8435,1391024,6077,1066569,299,15757,61563
28/01/2021,Los Angeles,County,10257557,4758,1114419,189,19623,90928,14402566,7408,1398432,5843,1072412,210,15967,82949
29/01/2021,Los Angeles,County,10257557,3883,1118302,178,19801,79034,14481600,6335,1404767,5917,1078329,223,16190,86649
30/01/2021,Los Angeles,County,10257557,3465,1121767,184,19985,45638,14527238,6076,1410843,6434,1084763,294,16484,84763
31/01/2021,Los Angeles,County,10257557,2363,1124130,166,20151,29271,14556509,2981,1413824,5541,1090304,125,16609,107139
01/02/2021,Los Angeles,County,10257557,4604,1128734,186,20337,105367,14661876,7016,1420840,4037,1094341,86,16695,91675
02/02/2021,Los Angeles,County,10257557,3806,1132540,154,20491,87505,14749381,5992,1426832,3232,1097573,218,16913,67207
03/02/2021,Los Angeles,County,10257557,3368,1135908,162,20653,87302,14836683,5714,1432546,4317,1101890,250,17163,36537
04/02/2021,Los Angeles,County,10257557,3065,1138973,137,20790,86387,14923070,5273,1437819,4433,1106323,233,17396,78827
05/02/2021,Los Angeles,County,10257557,2787,1141760,167,20957,81839,15004909,5166,1442985,4061,1110384,212,17608,87887
06/02/2021,Los Angeles,County,10257557,2091,1143851,119,21076,38872,15043781,3818,1446803,4334,1114718,185,17793,80937
07/02/2021,Los Angeles,County,10257557,1350,1145201,131,21207,24235,15068016,1807,1448610,2833,1117551,96,17889,85655
08/02/2021,Los Angeles,County,10257557,2745,1147946,152,21359,94729,15162745,4410,1453020,2628,1120179,88,17977,69225
09/02/2021,Los Angeles,County,10257557,2088,1150034,125,21484,78566,15241311,3628,1456648,2566,1122745,221,18198,51232
10/02/2021,Los Angeles,County,10257557,1962,1151996,123,21607,76238,15317549,3520,1460168,2692,1125437,140,18338,45746
11/02/2021,Los Angeles,County,10257557,1740,1153736,146,21753,75466,15393015,3183,1463351,3000,1128437,162,18500,69818
12/02/2021,Los Angeles,County,10257557,1626,1155362,112,21865,63517,15456532,2981,1466332,2748,1131185,137,18637,79059
13/02/2021,Los Angeles,County,10257557,1203,1156565,90,21955,30214,15486746,2286,1468618,2567,1133752,185,18822,83874
14/02/2021,Los Angeles,County,10257557,858,1157423,95,22050,19543,15506289,1182,1469800,1698,1135450,76,18898,75899
15/02/2021,Los Angeles,County,10257557,1338,1158761,93,22143,56492,15562781,2048,1471848,1714,1137164,27,18925,53930
16/02/2021,Los Angeles,County,10257557,1389,1160150,106,22249,85100,15647881,2726,1474574,1098,1138262,119,19044,55304
17/02/2021,Los Angeles,County,10257557,1244,1161394,93,22342,72716,15720597,2377,1476951,1524,1139786,169,19213,26531
18/02/2021,Los Angeles,County,10257557,1046,1162440,101,22443,71092,15791689,1932,1478883,2144,1141930,145,19358,39162
19/02/2021,Los Angeles,County,10257557,954,1163394,99,22542,63910,15855599,1852,1480735,1898,1143828,140,19498,84722
20/02/2021,Los Angeles,County,10257557,746,1164140,71,22613,28101,15883700,1387,1482122,1766,1145594,132,19630,69763
21/02/2021,Los Angeles,County,10257557,563,1164703,80,22693,20365,15904065,840,1482962,1162,1146756,81,19711,
22/02/2021,Los Angeles,County,10257557,1026,1165729,77,22770,80525,15984590,1828,1484790,785,1147541,19,19730,60516
23/02/2021,Los Angeles,County,10257557,871,1166600,58,22828,71318,16055908,1520,1486310,1424,1148965,157,19887,41031
24/02/2021,Los Angeles,County,10257557,862,1167462,72,22900,67816,16123724,1520,1487830,1357,1150322,930,20817,46071
25/02/2021,Los Angeles,County,10257557,754,1168216,71,22971,66567,16190291,1407,1489237,1524,1151846,114,20931,64774
26/02/2021,Los Angeles,County,10257557,737,1168953,70,23041,57870,16248161,1345,1490582,1285,1153131,139,21070,75118
27/02/2021,Los Angeles,County,10257557,568,1169521,63,23104,26817,16274978,1019,1491601,1144,1154275,88,21158,66996
28/02/2021,Los Angeles,County,10257557,501,1170022,78,23182,19509,16294487,582,1492183,866,1155141,103,21261,59248
01/03/2021,Los Angeles,County,10257557,776,1170798,56,23238,79447,16373934,1268,1493451,843,1155984,32,21293,63223
02/03/2021,Los Angeles,County,10257557,650,1171448,53,23291,67462,16441396,1134,1494585,842,1156826,102,21395,37546
03/03/2021,Los Angeles,County,10257557,639,1172087,48,23339,61001,16502397,1042,1495627,1085,1157911,105,21500,25710
04/03/2021,Los Angeles,County,10257557,637,1172724,47,23386,61235,16563632,1091,1496718,1494,1159405,110,21610,57961
05/03/2021,Los Angeles,County,10257557,610,1173334,42,23428,56198,16619830,1068,1497786,1283,1160688,135,21745,69012
06/03/2021,Los Angeles,County,10257557,486,1173820,36,23464,22925,16642755,758,1498544,1057,1161745,98,21843,61295
07/03/2021,Los Angeles,County,10257557,433,1174253,37,23501,16726,16659481,535,1499079,1004,1162749,14,21857,52881
08/03/2021,Los Angeles,County,10257557,720,1174973,37,23538,78820,16738301,1191,1500270,660,1163409,11,21868,56083
09/03/2021,Los Angeles,County,10257557,615,1175588,33,23571,65409,16803710,890,1501160,4558,1167967,212,22080,31866
10/03/2021,Los Angeles,County,10257557,592,1176180,37,23608,62529,16866239,936,1502096,1112,1169079,119,22199,18624
11/03/2021,Los Angeles,County,10257557,543,1176723,29,23637,57534,16923773,947,1503043,1032,1170111,117,22316,62756
12/03/2021,Los Angeles,County,10257557,529,1177252,39,23676,52220,16975993,911,1503954,749,1170860,93,22409,78693
13/03/2021,Los Angeles,County,10257557,396,1177648,37,23713,22617,16998610,630,1504584,645,1171505,42,22451,71447
14/03/2021,Los Angeles,County,10257557,315,1177963,26,23739,15346,17013956,405,1504989,595,1172100,25,22476,53951
15/03/2021,Los Angeles,County,10257557,567,1178530,15,23754,72199,17086155,838,1505827,345,1172445,1,22477,53820
16/03/2021,Los Angeles,County,10257557,559,1179089,28,23782,61822,17147977,876,1506703,231,1172676,50,22527,
17/03/2021,Los Angeles,County,10257557,529,1179618,30,23812,61085,17209062,865,1507568,740,1173416,75,22602,53820
18/03/2021,Los Angeles,County,10257557,447,1180065,35,23847,53913,17262975,775,1508343,789,1174205,87,22689,52855
19/03/2021,Los Angeles,County,10257557,429,1180494,26,23873,51259,17314234,813,1509156,613,1174818,63,22752,77648
20/03/2021,Los Angeles,County,10257557,335,1180829,33,23906,22599,17336833,554,1509710,472,1175290,58,22810,58211
21/03/2021,Los Angeles,County,10257557,295,1181124,21,23927,15984,17352817,379,1510089,394,1175684,24,22834,39590
22/03/2021,Los Angeles,County,10257557,523,1181647,20,23947,79356,17432173,842,1510931,521,1176205,9,22843,58464
23/03/2021,Los Angeles,County,10257557,505,1182152,15,23962,65135,17497308,744,1511675,367,1176572,61,22904,42798
24/03/2021,Los Angeles,County,10257557,512,1182664,20,23982,63621,17560929,872,1512547,443,1177015,89,22993,24836
25/03/2021,Los Angeles,County,10257557,472,1183136,20,24002,59094,17620023,801,1513348,475,1177490,58,23051,49532
26/03/2021,Los Angeles,County,10257557,426,1183562,20,24022,48925,17668948,734,1514082,723,1178213,29,23080,
27/03/2021,Los Angeles,County,10257557,335,1183897,20,24042,21887,17690835,499,1514581,618,1178831,23,23103,67123
28/03/2021,Los Angeles,County,10257557,313,1184210,14,24056,16462,17707297,342,1514923,485,1179316,-2,23101,56376
29/03/2021,Los Angeles,County,10257557,550,1184760,13,24069,73783,17781080,788,1515711,420,1179736,7,23108,42623
30/03/2021,Los Angeles,County,10257557,490,1185250,15,24084,61817,17842897,736,1516447,308,1180044,28,23136,28583
31/03/2021,Los Angeles,County,10257557,490,1185740,12,24096,54980,17897877,766,1517213,494,1180538,35,23171,24723
01/04/2021,Los Angeles,County,10257557,461,1186201,13,24109,49416,17947293,663,1517876,563,1181101,49,23220,90303
02/04/2021,Los Angeles,County,10257557,487,1186688,11,24120,40440,17987733,738,1518614,581,1181682,44,23264,64826
03/04/2021,Los Angeles,County,10257557,309,1186997,6,24126,21014,18008747,469,1519083,720,1182402,37,23301,55436
04/04/2021,Los Angeles,County,10257557,298,1187295,15,24141,13320,18022067,273,1519356,470,1182872,0,23301,71401
05/04/2021,Los Angeles,County,10257557,539,1187834,15,24156,85556,18107623,718,1520074,328,1183200,1,23302,38506
06/04/2021,Los Angeles,County,10257557,534,1188368,11,24167,71320,18178943,791,1520865,299,1183499,21,23323,24477
07/04/2021,Los Angeles,County,10257557,504,1188872,16,24183,70148,18249091,805,1521670,363,1183862,49,23372,20677
08/04/2021,Los Angeles,County,10257557,432,1189304,12,24195,65420,18314511,718,1522388,581,1184443,44,23416,49903
09/04/2021,Los Angeles,County,10257557,497,1189801,12,24207,61576,18376087,749,1523137,58,1184501,42,23458,72810
10/04/2021,Los Angeles,County,10257557,365,1190166,11,24218,27864,18403951,481,1523618,745,1185246,35,23493,69225
11/04/2021,Los Angeles,County,10257557,270,1190436,7,24225,21539,18425490,353,1523971,511,1185757,10,23503,85409
12/04/2021,Los Angeles,County,10257557,508,1190944,5,24230,95495,18520985,680,1524651,388,1186145,2,23505,61336
13/04/2021,Los Angeles,County,10257557,495,1191439,9,24239,83208,18604193,739,1525390,337,1186482,21,23526,32163
14/04/2021,Los Angeles,County,10257557,450,1191889,13,24252,86257,18690450,731,1526121,339,1186821,53,23579,34896
15/04/2021,Los Angeles,County,10257557,395,1192284,11,24263,81471,18771921,660,1526781,453,1187274,19,23598,58526
16/04/2021,Los Angeles,County,10257557,393,1192677,8,24271,79715,18851636,647,1527428,544,1187818,29,23627,77120
17/04/2021,Los Angeles,County,10257557,298,1192975,7,24278,40056,18891692,456,1527884,444,1188262,26,23653,89005
18/04/2021,Los Angeles,County,10257557,255,1193230,10,24288,25724,18917416,291,1528175,358,1188620,-5,23648,79574
19/04/2021,Los Angeles,County,10257557,452,1193682,6,24294,96733,19014149,597,1528772,325,1188945,18,23666,67432
20/04/2021,Los Angeles,County,10257557,376,1194058,6,24300,89065,19103214,570,1529342,311,1189256,28,23694,56544
21/04/2021,Los Angeles,County,10257557,343,1194401,13,24313,91702,19194916,620,1529962,274,1189530,35,23729,43476
22/04/2021,Los Angeles,County,10257557,336,1194737,8,24321,80127,19275043,551,1530513,348,1189878,33,23762,52538
23/04/2021,Los Angeles,County,10257557,317,1195054,7,24328,73133,19348176,518,1531031,386,1190264,23,23785,81414
24/04/2021,Los Angeles,County,10257557,262,1195316,8,24336,33970,19382146,401,1531432,339,1190603,17,23802,87133
25/04/2021,Los Angeles,County,10257557,222,1195538,4,24340,25697,19407843,299,1531731,367,1190970,-3,23799,76891
26/04/2021,Los Angeles,County,10257557,331,1195869,9,24349,93547,19501390,440,1532171,283,1191253,3,23802,75770
27/04/2021,Los Angeles,County,10257557,323,1196192,9,24358,85952,19587342,517,1532688,251,1191504,23,23825,58513
28/04/2021,Los Angeles,County,10257557,319,1196511,4,24362,84113,19671455,465,1533153,225,1191729,33,23858,43664
29/04/2021,Los Angeles,County,10257557,295,1196806,6,24368,75590,19747045,507,1533660,339,1192068,41,23899,50776
30/04/2021,Los Angeles,County,10257557,275,1197081,4,24372,67575,19814620,472,1534132,325,1192393,20,23919,95564
01/05/2021,Los Angeles,County,10257557,207,1197288,5,24377,21557,19836177,314,1534446,388,1192781,27,23946,82785
02/05/2021,Los Angeles,County,10257557,167,1197455,6,24383,16229,19852406,200,1534646,275,1193056,-3,23943,82490
03/05/2021,Los Angeles,County,10257557,345,1197800,5,24388,94142,19946548,471,1535117,205,1193261,-1,23942,73695
04/05/2021,Los Angeles,County,10257557,264,1198064,6,24394,88053,20034601,463,1535580,192,1193453,15,23957,28083
05/05/2021,Los Angeles,County,10257557,289,1198353,8,24402,86041,20120642,418,1535998,155,1193608,20,23977,23380
06/05/2021,Los Angeles,County,10257557,265,1198618,5,24407,81704,20202346,433,1536431,346,1193954,14,23991,69743
07/05/2021,Los Angeles,County,10257557,240,1198858,5,24412,64571,20266917,372,1536803,340,1194294,17,24008,89085
08/05/2021,Los Angeles,County,10257557,170,1199028,9,24421,21261,20288178,238,1537041,290,1194584,14,24022,97134
09/05/2021,Los Angeles,County,10257557,148,1199176,8,24429,14151,20302329,144,1537185,236,1194820,4,24026,122137
10/05/2021,Los Angeles,County,10257557,257,1199433,3,24432,102399,20404728,404,1537589,156,1194976,4,24030,88945
11/05/2021,Los Angeles,County,10257557,254,1199687,10,24442,94821,20499549,377,1537966,124,1195100,18,24048,51029
12/05/2021,Los Angeles,County,10257557,233,1199920,8,24450,92111,20591660,389,1538355,218,1195318,19,24067,27336
13/05/2021,Los Angeles,County,10257557,181,1200101,7,24457,82336,20673996,320,1538675,186,1195504,16,24083,73974
14/05/2021,Los Angeles,County,10257557,189,1200290,6,24463,71844,20745840,341,1539016,534,1196038,18,24101,98560
15/05/2021,Los Angeles,County,10257557,132,1200422,3,24466,20218,20766058,212,1539228,217,1196255,14,24115,95049
16/05/2021,Los Angeles,County,10257557,121,1200543,5,24471,14458,20780516,152,1539380,142,1196397,5,24120,83521
17/05/2021,Los Angeles,County,10257557,218,1200761,5,24476,101000,20881516,334,1539714,159,1196556,3,24123,75660
18/05/2021,Los Angeles,County,10257557,173,1200934,2,24478,94289,20975805,276,1539990,112,1196668,10,24133,24803
19/05/2021,Los Angeles,County,10257557,177,1201111,8,24486,89600,21065405,279,1540269,188,1196856,10,24143,23469
20/05/2021,Los Angeles,County,10257557,192,1201303,7,24493,82167,21147572,264,1540533,217,1197073,25,24168,76347
21/05/2021,Los Angeles,County,10257557,154,1201457,3,24496,70893,21218465,287,1540820,190,1197263,12,24180,99527
22/05/2021,Los Angeles,County,10257557,110,1201567,5,24501,18111,21236576,191,1541011,191,1197454,12,24192,84093
23/05/2021,Los Angeles,County,10257557,105,1201672,6,24507,14003,21250579,132,1541143,179,1197633,5,24197,73894
24/05/2021,Los Angeles,County,10257557,182,1201854,5,24512,95101,21345680,288,1541431,149,1197782,4,24201,78733
25/05/2021,Los Angeles,County,10257557,172,1202026,4,24516,92317,21437997,228,1541659,158,1197940,11,24212,35263
26/05/2021,Los Angeles,County,10257557,174,1202200,2,24518,83486,21521483,264,1541923,160,1198100,9,24221,22219
27/05/2021,Los Angeles,County,10257557,164,1202364,10,24528,74477,21595960,227,1542150,3827,1201927,127,24348,73994
28/05/2021,Los Angeles,County,10257557,161,1202525,3,24531,65299,21661259,230,1542380,176,1202103,9,24357,96976
29/05/2021,Los Angeles,County,10257557,108,1202633,5,24536,14373,21675632,155,1542535,161,1202264,2,24359,94112
